"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.topic_1","Answer.topic_2","Answer.topic_3","Answer.topic_4","Approve","Reject"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3IX2EGZR7CABI0KQBRKYCAMPUTCJRR","A3CEO8VV1ZMXY0","Approved","Tue Apr 16 00:13:11 PDT 2019","Tue Apr 16 00:14:06 PDT 2019","Fri Apr 19 00:14:06 PDT 2019","2019-04-19 07:14:09 UTC","","","55","100% (1/1)","100% (1/1)","0% (0/0)","American politics","soccer","cyptocurrency",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3IXEICO793ACAKIBVXV43LI2WD0T6T","AJMBXR9T9XOUG","Approved","Tue Apr 16 16:11:19 PDT 2019","Tue Apr 16 16:12:11 PDT 2019","Fri Apr 19 16:12:11 PDT 2019","2019-04-19 23:13:02 UTC","","","52","100% (1/1)","100% (1/1)","0% (0/0)","WWE Wrestling","American Football","Poetry","Finance"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3J2UYBXQQM3BUBLKXV7UJAGX1HD600","A8CKI5EFRU9LU","Submitted","Sun Apr 28 10:42:14 PDT 2019","Sun Apr 28 10:42:47 PDT 2019","Wed May 01 10:42:47 PDT 2019","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","thanatology","Clinical psychology","Gardening","Volleyball"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3J88R45B2HPR1790F3VAYOUP465XPX","A2HYIXQWFJ2KHG","Approved","Mon Apr 15 14:00:58 PDT 2019","Mon Apr 15 14:01:31 PDT 2019","Thu Apr 18 14:01:31 PDT 2019","2019-04-18 21:02:02 UTC","","","33","100% (1/1)","100% (1/1)","0% (0/0)","value investring","guitar","chess",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3J88R45B2HPR1790F3VAYOUP615XPP","A24X4LVCIE6ON","Approved","Wed Apr 24 10:39:59 PDT 2019","Wed Apr 24 10:40:23 PDT 2019","Sat Apr 27 10:40:23 PDT 2019","2019-04-27 17:41:05 UTC","","","24","100% (1/1)","100% (1/1)","100% (1/1)","Game of Thrones","Editing","Baseball",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JAOYWH7VJVB9QC4KVWP14ZNSH5L98","A1GJO8BS4PLC1I","Approved","Thu Apr 18 19:38:19 PDT 2019","Thu Apr 18 19:39:29 PDT 2019","Sun Apr 21 19:39:29 PDT 2019","2019-04-22 02:40:02 UTC","","","70","100% (1/1)","100% (1/1)","0% (0/0)","makeup","black history","shoe desginers","local politics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JBT3HLQF9TG629FGLJVV9A0C7JPZ4","A8DHSEUKHNJ33","Approved","Mon Apr 15 20:30:45 PDT 2019","Mon Apr 15 20:32:35 PDT 2019","Thu Apr 18 20:32:35 PDT 2019","2019-04-19 03:33:02 UTC","","","110","100% (1/1)","100% (1/1)","0% (0/0)","Astronomy","Navigation","Photography","Hillwalking"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JJVG1YBECOGVUOGQSUEBLYGX1QB5P","A1N2GZVIZMHIKZ","Submitted","Mon Apr 29 20:38:16 PDT 2019","Mon Apr 29 20:39:32 PDT 2019","Thu May 02 20:39:32 PDT 2019","","","","76","0% (0/0)","0% (0/0)","0% (0/0)","Caregiving","Cosmetology","Jewelry Making","Instruments"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JMSRU9HQJLV0RFF6AEHGRY0C5AVEM","A3FAQHVPI8OUP0","Approved","Sat Apr 27 03:03:00 PDT 2019","Sat Apr 27 03:04:43 PDT 2019","Tue Apr 30 03:04:43 PDT 2019","","","","103","100% (1/1)","100% (1/1)","100% (1/1)","U.S. politics, Oklahoma politics, meteorology","U.S. politics","meteorology","Oklahoma politics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JV9LGBJWU5YUL29BTIRL2P4T62GOO","A2UX1I209LML50","Approved","Wed Apr 24 12:10:51 PDT 2019","Wed Apr 24 12:12:15 PDT 2019","Sat Apr 27 12:12:15 PDT 2019","2019-04-27 19:13:05 UTC","","","84","100% (9/9)","100% (9/9)","100% (9/9)","Crocheting","painting with acrylics","American literature","cooking"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3JWH6J9I9T4KLJUMUSQ052Y2MC7BNA","AI3GDKRDU01MS","Approved","Tue Apr 23 17:59:59 PDT 2019","Tue Apr 23 18:00:48 PDT 2019","Fri Apr 26 18:00:48 PDT 2019","2019-04-27 01:01:05 UTC","","","49","100% (1/1)","100% (1/1)","100% (1/1)","Parenting","Fashion","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K2755HG5TU1COFPA0YTSNDTL7HDFW","A1DINOR5IK1YC4","Approved","Sat Apr 13 15:15:55 PDT 2019","Sat Apr 13 15:17:13 PDT 2019","Tue Apr 16 15:17:13 PDT 2019","2019-04-16 22:18:02 UTC","","","78","100% (1/1)","100% (1/1)","0% (0/0)","Music of the 1960s through 1990s","World Geography","Human Anatomy",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K2755HG5TU1COFPA0YTSNDTMN0DFC","A2KJ2DFPCND1LI","Approved","Tue Apr 16 09:31:40 PDT 2019","Tue Apr 16 09:32:29 PDT 2019","Fri Apr 19 09:32:29 PDT 2019","2019-04-19 16:33:02 UTC","","","49","100% (1/1)","100% (1/1)","0% (0/0)","Sewing","Women's Health","Baking Cupcakes",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K3R2QNK8CUESGZYT9OQSRV65579UT","A1BG4LQ6CO3IYZ","Approved","Thu Apr 18 12:24:12 PDT 2019","Thu Apr 18 12:24:34 PDT 2019","Sun Apr 21 12:24:34 PDT 2019","2019-04-21 19:25:02 UTC","","","22","100% (1/1)","100% (1/1)","0% (0/0)","filmmaking","pop culture","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K5TEWLKGW27GWH12T4816WS1B0IVO","ARHBT4K14I7U","Approved","Sun Apr 14 14:59:01 PDT 2019","Sun Apr 14 15:00:32 PDT 2019","Wed Apr 17 15:00:32 PDT 2019","2019-04-17 22:01:04 UTC","","","91","100% (1/1)","100% (1/1)","0% (0/0)","Acrylic Fluid Painting","Home Schooling","American Politics","Being Frugal"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K5TEWLKGW27GWH12T4816WS411IV8","AIMSRYWITLXL7","Approved","Sat Apr 27 14:21:48 PDT 2019","Sat Apr 27 14:22:33 PDT 2019","Tue Apr 30 14:22:33 PDT 2019","","","","45","100% (1/1)","100% (1/1)","100% (1/1)","Opioid Crisis","Immigration","Soccer","Mexico"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K772S5NP92QIQKV1LXD1Q7R2DVEHJ","A2YVVG9EY1R9XW","Approved","Tue Apr 16 05:33:53 PDT 2019","Tue Apr 16 05:35:30 PDT 2019","Fri Apr 19 05:35:30 PDT 2019","2019-04-19 12:36:05 UTC","","","97","100% (1/1)","100% (1/1)","0% (0/0)","Building Materials","Health and Fitness","Weight lifting","Trivia"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3K9FOBBF2IAWYSGYL5FUJ5U7W11NLD","A3N5HJN2W1ZNC4","Approved","Fri Apr 12 19:10:32 PDT 2019","Fri Apr 12 19:11:25 PDT 2019","Mon Apr 15 19:11:25 PDT 2019","2019-04-16 02:12:02 UTC","","","53","100% (1/1)","100% (1/1)","0% (0/0)","teaching","Crochet","Studying","High School Mathematics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KB8R4ZV1FYEBRD07OD5FIP5KUKGBT","A53S5KR7U1XML","Approved","Thu Apr 18 05:59:01 PDT 2019","Thu Apr 18 06:02:06 PDT 2019","Sun Apr 21 06:02:06 PDT 2019","2019-04-21 13:03:02 UTC","","","185","100% (1/1)","100% (1/1)","0% (0/0)","Real Estate in the New Jersey, U.S","U.S mortgage process","American Modern Dance","African American Dance History"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KGTPGBS6YC3SWEZ809BI4NS1L8U27","AK4535EUFQIKB","Approved","Thu Apr 25 19:40:09 PDT 2019","Thu Apr 25 19:45:09 PDT 2019","Sun Apr 28 19:45:09 PDT 2019","2019-04-29 02:46:05 UTC","","","300","100% (1/1)","100% (1/1)","100% (1/1)","Animal Rights","Environmental Science","Writing (non-fiction)","Poetry"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KGTPGBS6YC3SWEZ809BI4NSZL2U2Z","A2WVY55XA0329T","Approved","Tue Apr 16 12:31:27 PDT 2019","Tue Apr 16 12:33:03 PDT 2019","Fri Apr 19 12:33:03 PDT 2019","2019-04-19 19:33:04 UTC","","","96","100% (1/1)","100% (1/1)","0% (0/0)","Education","English grammar","Baby care","Essential oils"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KIBXJ1WD6L3W7YS1K36JUHXXFOKOH","A2TM31UYSYYGNU","Approved","Sat Apr 13 09:53:06 PDT 2019","Sat Apr 13 09:54:58 PDT 2019","Tue Apr 16 09:54:58 PDT 2019","2019-04-16 16:55:09 UTC","","","112","100% (1/1)","100% (1/1)","0% (0/0)","Catholicism","Photography","Theology","Music"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KRVW3HTZOCDKNQOTDXVICJ2JFMMSX","A1NL4XFTKYF7R2","Approved","Sun Apr 14 14:30:43 PDT 2019","Sun Apr 14 14:31:21 PDT 2019","Wed Apr 17 14:31:21 PDT 2019","2019-04-17 21:32:03 UTC","","","38","100% (1/1)","100% (1/1)","0% (0/0)","Language translation( Chinese, Korean, English)","Pet care especially cats","math",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KRVW3HTZOCDKNQOTDXVICJ2K6CSMC","AG3H6V8HYDMS6","Approved","Thu Apr 18 11:27:40 PDT 2019","Thu Apr 18 11:28:25 PDT 2019","Sun Apr 21 11:28:25 PDT 2019","2019-04-21 18:29:02 UTC","","","45","100% (1/1)","100% (1/1)","0% (0/0)","Vegetarian cooking","Parenting","Library services",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KV0LJBBH3C1J8QBEOXQS2E6YW0MR9","A2LSYF6791GUH0","Approved","Wed Apr 17 10:41:38 PDT 2019","Wed Apr 17 10:42:55 PDT 2019","Sat Apr 20 10:42:55 PDT 2019","2019-04-20 17:43:04 UTC","","","77","100% (1/1)","100% (1/1)","0% (0/0)","Guitar","Music Theory","Video Games","Cooking"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KV0LJBBH3C1J8QBEOXQS2E6YWYRMC","A2OV56TYBRLYNA","Approved","Wed Apr 17 10:29:05 PDT 2019","Wed Apr 17 10:30:12 PDT 2019","Sat Apr 20 10:30:12 PDT 2019","2019-04-20 17:31:02 UTC","","","67","100% (1/1)","100% (1/1)","0% (0/0)","Computer browser security","computer hardware","console gameing","plex servers"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KWTYT0871US83ASH5J8POUL6CJ5LG","AJW6Z1IHUT6OD","Approved","Wed Apr 17 18:22:13 PDT 2019","Wed Apr 17 18:23:35 PDT 2019","Sat Apr 20 18:23:35 PDT 2019","2019-04-21 01:24:02 UTC","","","82","100% (1/1)","100% (1/1)","0% (0/0)","Music production","Logistics coordination","Playing guitar","Finance"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KWTYT0871US83ASH5J8POUL6VXL5C","A1N15EP8RL0PGD","Approved","Mon Apr 15 07:29:58 PDT 2019","Mon Apr 15 07:30:23 PDT 2019","Thu Apr 18 07:30:23 PDT 2019","2019-04-18 14:31:02 UTC","","","25","100% (1/1)","100% (1/1)","0% (0/0)","motor vehicles","investment casting","farming","3d printing"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KXIR214I574BYKKTUIT50PY0GU42I","A35ZLOWKJIHL50","Approved","Wed Apr 17 17:53:42 PDT 2019","Wed Apr 17 17:55:15 PDT 2019","Sat Apr 20 17:55:15 PDT 2019","2019-04-21 00:56:02 UTC","","","93","100% (1/1)","100% (1/1)","0% (0/0)","Elementary Education","Child Development","Christina Aguilera","Wheaten Terriers"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3KYQYYSHYWYVI1SI93HJFHM7E7POD9","ASZXVQHCZO4Y8","Approved","Thu Apr 18 19:41:14 PDT 2019","Thu Apr 18 19:41:35 PDT 2019","Sun Apr 21 19:41:35 PDT 2019","2019-04-22 02:42:02 UTC","","","21","100% (1/1)","100% (1/1)","0% (0/0)","3D Modeling","Games","Art","Photography"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L0KT67Y8F7DE4F2CGL6C769SNMYSH","A1DU109DA6JZRA","Approved","Sun Apr 14 06:24:13 PDT 2019","Sun Apr 14 06:25:37 PDT 2019","Wed Apr 17 06:25:37 PDT 2019","2019-04-17 13:26:05 UTC","","","84","100% (1/1)","100% (1/1)","0% (0/0)","Baked Goods","Psychology","Healthy meals","physical fitness"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L2IS5HSFB9ZHI3SUJ7VASQQAWTNUF","A2BW5F530LD3TH","Approved","Thu Apr 18 15:31:08 PDT 2019","Thu Apr 18 15:32:54 PDT 2019","Sun Apr 21 15:32:54 PDT 2019","2019-04-21 22:33:02 UTC","","","106","100% (1/1)","100% (1/1)","0% (0/0)","music","religion","animals",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L2IS5HSFB9ZHI3SUJ7VASQQAYSUNP","A38L62O2KU01FR","Approved","Thu Apr 18 21:23:14 PDT 2019","Thu Apr 18 21:24:54 PDT 2019","Sun Apr 21 21:24:54 PDT 2019","2019-04-22 04:25:02 UTC","","","100","100% (1/1)","100% (1/1)","0% (0/0)","Pins (Pin Making)","Gardening Tomatoes","Makeup","Dying hair"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L4PIM1GQU71DPFPXRL1MX1DASLRYM","A3ATUSWBMP3D1D","Submitted","Mon Apr 29 19:19:32 PDT 2019","Mon Apr 29 19:21:04 PDT 2019","Thu May 02 19:21:04 PDT 2019","","","","92","100% (1/1)","100% (1/1)","100% (1/1)","Psychology","Cancer Care","True Crime","Stephen King"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L6L49WXW1OWAV37BDKR37SAJUL54R","A3AT6ZR2Z4J49Z","Approved","Fri Apr 12 21:00:29 PDT 2019","Fri Apr 12 21:01:12 PDT 2019","Mon Apr 15 21:01:12 PDT 2019","2019-04-16 04:02:02 UTC","","","43","100% (1/1)","100% (1/1)","0% (0/0)","Astrology","Nevada","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3L6L49WXW1OWAV37BDKR37SAKZH45X","A1UQTYRKE0L8GP","Approved","Thu Apr 18 18:11:22 PDT 2019","Thu Apr 18 18:12:40 PDT 2019","Sun Apr 21 18:12:40 PDT 2019","2019-04-22 01:13:02 UTC","","","78","100% (1/1)","100% (1/1)","0% (0/0)","World History","Geography","English Grammar","Cultural Sciences"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","3LBXNTKX0SM69KTTYEZDCYUAYP29X2","A2NGSSVZ08HZVD","Approved","Sat Apr 13 08:18:15 PDT 2019","Sat Apr 13 08:19:09 PDT 2019","Tue Apr 16 08:19:09 PDT 2019","2019-04-16 15:19:11 UTC","","","54","100% (1/1)","100% (1/1)","0% (0/0)","Queen (the band)","The Beatles","",""
